Honors College,199H,Susanna,Lim,Sp St Creative/Vis Art,4.1,4.0,4.0,3.7,4.7,4.5,3.8
Honors College,199H,Roxann,Prazniak,Sp St China,4.5,4.5,4.25,4.5,4.5,4.0,4.0
Honors College,199H,Roxann,Prazniak,Sp St Spanish,3.78,4.0,3.44,3.78,4.33,4.11,3.33
Honors College,199H,Daniel,Rosenberg,Sp St Pre-Health,3.91,3.91,4.0,4.09,4.64,3.91,4.0
Honors College,199H,Helen,Southworth,Sp St Write to Live,4.17,4.17,3.67,4.0,4.17,4.0,4.0
Honors College,199H,Louise,Bishop,Sp St Inside Out,4.8,4.73,4.4,4.47,4.8,4.47,4.8
Honors College,199H,Jennifer,Bright,Sp St Culinary,4.31,4.31,4.31,4.46,4.46,4.46,4.0
Honors College,199H,Mark,Carey,Sp St Pre-Education,4.14,4.43,4.0,4.29,4.71,4.57,4.57
Honors College,199H,Frances,Cogan,Sp St Creative Writing,4.0,4.29,3.93,3.93,4.29,3.86,3.86
Honors College,199H,Joseph,Fracchia,Sp St Politic Activism,3.88,4.0,3.88,3.75,4.5,3.88,3.62
Honors College,199H,Kevin,Hatfield,Sp St Environm Studies,3.71,4.0,3.29,3.71,4.29,4.0,3.43
Honors College,199H,Samantha,Hopkins,Sp St Science,3.79,3.93,3.71,3.79,4.21,3.86,3.57
Honors College,199H,Ocean,Howell,Sp St Music Industry,3.77,3.85,3.08,3.62,4.23,3.75,3.62
Honors College,199H,Susanna,Lim,Sp St Theater,4.25,3.88,3.62,4.0,4.62,4.38,4.12
Honors College,199H,Dayo,Mitchell,Sp St Diversity,3.3,3.4,2.6,3.1,4.2,3.6,3.1
Honors College,199H,Roxann,Prazniak,Sp St Intl Philanthrop,3.27,3.73,3.67,3.27,4.33,3.79,3.2
Honors College,199H,Timothy,Smit,Sp St Pre-Med,4.2,4.13,4.07,4.13,4.47,4.27,4.0
Honors College,199H,Helen,Southworth,Sp St Outdoor Pursuits,3.67,3.79,3.47,3.47,4.0,3.67,3.47
Honors College,199H,Monique,Balbuena,Sp St Sports,3.0,3.17,2.75,2.75,3.67,3.58,3.0
Honors College,199H,Louise,Bishop,Sp St Communit Service,4.07,4.07,3.67,3.67,4.47,4.33,3.87
Honors College,199H,Jennifer,Bright,Sp St Culinary Arts,2.0,2.67,2.78,2.22,3.78,3.67,1.67
Honors College,199H,Mai-Lin,Cheng,Sp St Journalism,4.11,3.67,3.78,3.78,4.33,4.22,3.33
Honors College,199H,Frances,Cogan,Sp St Art Scene,3.0,3.2,2.6,3.1,3.2,3.3,2.7
Honors College,199H,David,Frank,Sp St Activism,4.31,4.38,3.88,4.19,4.25,4.38,4.0
Honors College,199H,Kevin,Hatfield,Sp St Making History,4.0,4.5,3.5,4.25,4.25,4.25,3.5
Honors College,199H,Samantha,Hopkins,Sp St Outdoor Recreat,3.33,3.33,3.11,3.11,4.22,3.67,3.44
Honors College,199H,Dayo,Mitchell,Sp St Musical Arts,2.81,3.0,2.44,2.81,3.56,3.0,2.5
Honors College,199H,Daniel,Rosenberg,Sp St Pre-med,3.64,3.54,3.18,3.27,3.82,3.54,3.46
Honors College,199H,James,Schombert,Sp St Biodiversity,3.36,3.36,3.5,3.29,3.5,3.86,3.0
Honors College,199H,Helen,Southworth,Sp St Outdoor Skills,4.31,4.57,3.85,4.23,4.62,4.38,3.92
Honors College,199H,Reuben,Zahler,Sp St Making History,4.4,4.8,4.2,4.6,5.0,4.75,4.2
Honors College,199H,David,Frank,Sp St Judge President,4.27,4.47,4.27,4.27,4.07,4.13,4.53
Honors College,207H,James,Schombert,HC Science,4.46,4.46,4.15,4.51,4.02,3.72,4.55
Honors College,207H,Gabriel,Yospin,HC Science,4.43,4.43,4.29,4.43,4.14,4.14,4.57
Honors College,207H,Stephen,Fickas,HC Science,4.6,4.44,4.41,4.48,4.46,4.24,4.52
Honors College,207H,Kelly,Sutherland,HC Science,4.16,4.32,4.32,4.31,4.31,4.03,4.18
Honors College,207H,Samantha,Hopkins,HC Science,4.43,4.65,4.3,4.45,4.46,4.01,4.32
Honors College,207H,Peter,Wetherwax,HC Science,4.0,4.08,4.0,4.08,4.0,3.92,4.23
Honors College,207H,Edward,Davis,HC Science,4.5,4.75,3.75,3.75,4.25,4.5,4.25
Honors College,207H,Gregory,Bothun,HC Science,3.73,3.18,3.46,3.36,3.0,2.82,3.82
Honors College,209H,Ilya,Bindeman,HC Science,2.67,3.18,2.66,3.3,3.33,2.52,2.96
Honors College,209H,Elena,Bogolyubova,HC Science,2.78,3.27,2.65,3.54,3.54,2.67,2.87
Honors College,209H,Dave,Sutherland,HC Science,3.69,3.69,3.38,3.5,4.25,3.31,3.81
Honors College,209H,Kenneth,Doxsee,HC Science,4.43,4.71,4.79,4.57,4.79,4.57,4.5
Honors College,209H,Klaree,Boose,HC Science,4.31,4.44,3.75,3.75,4.19,3.81,4.62
Honors College,209H,Frances,White,HC Science,4.14,3.67,3.71,3.14,2.83,2.86,4.43
Honors College,209H,Eugene,Humphreys,HC Science,4.38,4.38,3.81,4.16,4.55,3.79,4.29
Honors College,209H,Samantha,Hopkins,HC Science,4.46,4.61,4.05,4.52,4.44,3.63,4.43
Honors College,209H,Amy,Connolly,HC Science,4.05,4.16,4.26,4.32,4.11,3.42,4.05
Honors College,209H,James,Schombert,HC Science,4.23,4.4,4.31,4.38,3.75,3.19,4.81
Honors College,209H,Janis,Weeks,HC Science,4.78,4.56,4.44,4.78,4.44,3.78,4.67
Honors College,209H,Edward,Davis,HC Science,4.0,4.25,3.75,4.0,4.5,2.75,4.25
Honors College,221H,Corinne,Bayerl,HC Literature,4.6,4.54,4.41,4.47,4.55,4.59,4.38
Honors College,221H,Louise,Bishop,HC Literature,4.61,4.7,4.45,4.4,4.71,4.19,4.55
Honors College,221H,Katy,Brundan,HC Literature,4.43,4.48,4.33,4.38,4.49,4.18,4.25
Honors College,221H,Susanna,Lim,HC Literature,4.34,4.38,4.49,4.37,4.4,4.13,4.11
Honors College,221H,Rebecca,Lindner,HC Literature,4.69,4.72,4.52,4.54,4.47,4.3,4.47
Honors College,221H,Caroline,Lundquist,HC Literature,4.93,5.0,4.8,4.87,4.47,4.6,4.93
Honors College,221H,Barbara,Mossberg,HC Literature,4.8,4.85,4.11,4.41,4.8,3.94,4.6
Honors College,221H,Kimberley,Parzuchowski,HC Literature,4.4,4.68,4.14,4.54,4.61,3.95,4.48
Honors College,221H,Johanna,Seasonwein,HC Literature,4.43,4.54,4.67,4.64,4.48,4.67,4.38
Honors College,221H,Casey,Shoop,HC Literature,4.54,4.59,4.4,4.51,4.52,4.05,4.39
Honors College,221H,Sander,Goldberg,HC Literature,4.01,4.09,3.91,3.88,4.46,3.69,3.9
Honors College,221H,Helen,Southworth,HC Literature,4.19,4.21,3.84,3.77,4.31,3.86,4.11
Honors College,221H,Henry,Alley,HC Literature,4.63,4.71,4.64,4.6,4.39,4.45,4.49
Honors College,221H,Monique,Balbuena,HC Literature,3.61,3.64,2.55,3.44,3.77,2.7,3.83
Honors College,221H,Mai-Lin,Cheng,HC Literature,3.77,3.64,3.97,3.8,3.94,3.22,3.56
Honors College,221H,Frances,Cogan,HC Literature,4.42,4.47,3.99,4.05,4.23,4.21,4.33
Honors College,221H,James,Earl,HC Literature,4.47,4.35,4.0,4.25,4.94,3.47,4.71
Honors College,221H,Annette,Rubado-Mejia,HC Literature,3.98,3.97,3.42,3.36,4.62,3.81,3.81
Honors College,221H,Matthew,Sandler,HC Literature,4.41,4.41,4.17,4.17,4.32,3.72,4.25
Honors College,221H,Jennifer,Bright,HC Literature,3.92,3.77,3.96,3.98,3.85,3.55,3.73
Honors College,221H,Matthew,Augustine,HC Literature,4.38,4.55,4.33,4.43,4.24,3.88,4.32
Honors College,221H,Emily,Taylor,HC Literature,4.47,4.47,4.33,4.33,4.47,4.07,4.53
Honors College,221H,Cecilia,Rosenow,HC Literature,4.14,4.36,4.07,4.07,4.43,3.79,3.79
Honors College,222H,Corinne,Bayerl,HC Arts & Letters,4.69,4.5,4.44,4.56,4.69,4.62,4.5
Honors College,222H,Mai-Lin,Cheng,HC Arts & Letters,3.66,3.73,3.58,3.47,4.13,3.28,3.5
Honors College,222H,Suzanne,Clark,HC Arts & Letters,4.5,4.57,3.93,4.07,4.21,3.79,4.21
Honors College,222H,Susanna,Lim,HC Arts & Letters,4.58,4.52,4.44,4.32,4.62,4.47,4.5
Honors College,222H,Rebecca,Lindner,HC Arts & Letters,4.68,4.68,4.21,4.05,4.63,4.47,4.63
Honors College,222H,Barbara,Mossberg,HC Arts & Letters,4.94,4.94,3.47,4.41,4.47,3.29,4.88
Honors College,222H,Casey,Shoop,HC Arts & Letters,4.65,4.67,4.49,4.65,4.65,4.01,4.49
Honors College,222H,John,Witte,HC Arts & Letters,4.33,3.83,4.5,3.5,3.83,2.83,4.5
Honors College,222H,Monique,Balbuena,HC Literature,3.67,3.68,2.56,3.15,4.05,2.86,3.48
Honors College,222H,Louise,Bishop,HC Literature,4.62,4.71,4.46,4.37,4.61,4.38,4.44
Honors College,222H,Mai-Lin,Cheng,HC Literature,4.03,3.93,4.14,3.92,4.43,3.59,3.93
Honors College,222H,Susanna,Lim,HC Literature,4.46,4.47,4.55,4.45,4.43,4.21,4.36
Honors College,222H,Barbara,Mossberg,HC Literature,4.78,4.76,3.74,4.21,4.93,4.12,4.6
Honors College,222H,Elizabeth,Raisanen,HC Literature,4.38,4.46,4.31,4.38,4.69,4.0,4.54
Honors College,222H,Casey,Shoop,HC Literature,4.52,4.63,4.33,4.56,4.65,4.06,4.31
Honors College,222H,John,Witte,HC Literature,3.96,3.95,4.26,3.76,4.01,3.44,3.95
Honors College,222H,Katy,Brundan,HC Literature,4.23,4.38,4.54,4.54,4.85,4.23,4.0
Honors College,222H,Ulrick,Casimir,HC Literature,4.66,4.51,4.43,4.18,4.68,4.65,4.53
Honors College,222H,Suzanne,Clark,HC Literature,4.35,4.35,4.06,3.88,4.47,4.06,4.29
Honors College,222H,Sander,Goldberg,HC Literature,3.75,3.81,3.88,3.69,3.94,3.56,3.94
Honors College,222H,Henry,Alley,HC Literature,4.7,4.63,4.55,4.56,4.67,4.32,4.61
Honors College,222H,Frances,Cogan,HC Literature,4.34,4.39,3.89,3.9,4.17,4.2,4.2
Honors College,222H,Martin,Klebes,HC Literature,3.88,3.81,4.12,3.44,4.19,3.62,3.88
Honors College,222H,Annette,Rubado-Mejia,HC Literature,4.26,4.2,3.8,3.77,4.74,4.08,4.18
Honors College,222H,Matthew,Sandler,HC Literature,4.51,4.54,4.24,4.23,4.44,3.95,4.33
Honors College,222H,Jennifer,Bright,HC Literature,4.06,4.03,4.05,4.08,4.24,3.89,3.88
Honors College,222H,Matthew,Augustine,HC Literature,4.51,4.58,4.39,4.49,4.54,4.24,4.37
Honors College,222H,Emily,Taylor,HC Literature,4.29,4.32,3.67,3.45,4.3,4.24,4.32
Honors College,222H,Lara,Bovilsky,HC Literature,3.96,3.86,3.36,3.54,3.91,3.32,3.54
Honors College,223H,Mai-Lin,Cheng,HC Arts & Letters,4.6,4.4,3.4,4.2,4.25,4.0,4.4
Honors College,223H,Elizabeth,Raisanen,HC Arts & Letters,4.22,4.33,4.67,4.67,5.0,4.44,4.33
Honors College,223H,Casey,Shoop,HC Arts & Letters,4.13,4.13,3.91,3.98,4.65,3.6,4.21
Honors College,223H,Helen,Southworth,HC Arts & Letters,4.35,4.3,4.2,4.05,4.53,3.92,4.3
Honors College,223H,Mai-Lin,Cheng,HC Literature,4.24,4.24,4.32,4.04,4.37,3.79,4.19
Honors College,223H,Elizabeth,Raisanen,HC Literature,4.44,4.36,4.64,4.28,4.72,4.31,4.56
Honors College,223H,Casey,Shoop,HC Literature,4.51,4.59,4.2,4.46,4.69,4.11,4.42
Honors College,223H,Helen,Southworth,HC Literature,4.04,4.12,3.79,3.76,4.2,3.64,4.01
Honors College,223H,Ulrick,Casimir,HC Literature,4.46,4.53,4.32,4.07,4.65,4.43,4.59
Honors College,223H,Sander,Goldberg,HC Literature,3.92,3.92,3.85,3.54,4.23,3.54,3.46
Honors College,223H,Annette,Rubado-Mejia,HC Literature,4.5,4.56,4.12,4.19,4.62,4.31,4.56
Honors College,223H,Matthew,Sandler,HC Literature,4.26,4.48,3.98,3.9,4.46,3.93,4.21
